listing_id,id,date,reviewer_id,reviewer_name,comments,year,sentiment,emotion
19354299,172259212,2017-07-20,11484729,Laura,Second time I've stayed. Was ideal for what I needed. Thanks,2017,5.0,joy
8958658,141488318,2017-04-03,47994235,Fleur,"The house is absolutely amazing: beautiful interiors, very well furnished, and most importantly for us, very much childproof! Catherine has the sense of little details that make you instantly feel at home, and, even if she wasn't there during our stay, her reactivity to our calls or messages made everything go very smoothly. 
So don't hesitate! If you are in Richmonds neighbourhood (with great green parks and the riverbank just 5 minutes walk from there, and lovely restaurants very close by), be sure you will have a wonderful time on cresswell road 26! ",2017,5.0,joy
3844150,177760161,2017-08-03,6305177,Jay,Mira is a lovely host.  The room is quaint and peaceful.  Can't argue with the location either - 10/10!,2017,5.0,joy
8101652,163161498,2017-06-23,27612853,Raymond,"Rennie's place is perfect for a short trip. It does not have a full kitchen, but does have a mini-fridge for you to store food. The place was clean, quiet, and comfortable with plenty of storage space. The only comment I'd make is that the walls are very thin and you can hear everyone in the main house when they walk, use the restroom, or open/close doors and windows. Rennie was a great host and very accommodating. I def recommend this place! ",2017,4.0,joy
1233296,136613836,2017-03-11,46120162,Shen,Nice place. Safe and quiet neighborhood. Close to many restaurants and supermarkets.,2017,4.0,joy
8792379,153669963,2017-05-21,34685000,Brianne,Dana was a great host - easy to contact and offered some helpful tips about the area. The apartment was perfect for our girls weekend getaway and the view from the deck was BEAUTIFUL!,2017,5.0,joy
2182456,130568589,2017-02-06,112955051,骞,位置方便，房东回复信息非常及时，还告诉我们附近特色的产品市场。,2017,3.0,joy
15998572,161248151,2017-06-17,15528736,Renaud,Back for a couple of days after my last stay two weeks ago. Great pad. I will return,2017,1.0,joy
4345745,144276402,2017-04-15,40027750,Shuo,"Hilary's place is very cozy, quiet and lovely designed,you can almost find everything you need here. The location is convenient to many transportation lines to central or other interest place.Hilary is the most warm heart and considerate host I have ever met, always support us with useful information and do her best when we need help. We really had a good time with her, Strongly recommend!",2017,5.0,joy
16189358,163833433,2017-06-25,33173109,Ariz,Amazing location!!!!!,2017,5.0,joy
18946555,192788242,2017-09-11,139874745,Rod,"We very much enjoyed our stay at Anna's flat in Crystal Palace. Anna was very helpful and communicated with us perfectly throughout. The flat was lovely and exactly as described and provided everything to our expectations. It is in a quiet location and it was so relaxing to stay there, making us feel very much at home. The area in general was also ideal with lots of good shops and a lovely park nearby and an excellent choice of public transport for travel in and around London. We can highly recommend Anna's flat!",2017,5.0,love
10839510,202749786,2017-10-12,142761572,Kri,"I spent a long time looking for an apartment for living in LA for 3 weeks. Thanks Sabrina for mobility and quick response. The apartment is clean, tidy, 5 minutes walk from the Grove, where you can spend pleasant time. I will definitely stop here for the next time. thank you dear Sabrina",2017,5.0,joy
20436735,184980852,2017-08-20,146921792,Raffael,The host canceled this reservation 12 days before arrival. This is an automated posting.,2017,1.0,fear
13280241,156241433,2017-05-29,32734201,Alena,It's nice studio. Very good location. It was close to everything. Uber was cheap almost everywhere. Nice neighborhood. ,2017,4.0,joy
356290,161032251,2017-06-16,26239140,Dennis,The guesthouse was cozy and nestled away from the busy streets.  It was chic and comfortable. ,2017,4.0,joy
5533509,134544351,2017-02-27,25223463,Kent,We loved the location. It is convenient for San Marino. Our hosts were gracious and welcoming. The two story unit is behind the main house in a classy neighborhood with many Craftsman style homes. We took advantage of the orange tree just outside our door and made fresh orange juice.,2017,4.0,joy
17161395,137186737,2017-03-13,83993093,Claudia,"Here, I felt like a queen!<br/>Linda's place is the Valley's mini version of The Four Seasons. Enjoy gardens, put your silks in the cedar lined closet, and sleep in luxury bedding.  A picnic satchel including sitting blankets is at the ready for your trip to the Bowl or the beach. Relax in your private outdoor siting area in comfy cushioned chairs and candle light. A separate kitchenette outfitted with what you need is a plus, and even a flickering mini wall fireplace sets a cozy mood. Clean, clean, clean; not a fingerprint to be found.  Your privacy will be respected and you have your own separate entrance.  Reserve as soon as you know you will be staying in this area or you will miss staying with the lovely Linda.  She's right down way to the gem of the Valley, the beautiful Performance Art Theatre  (you could actually walk to it). Something different;  E.T.s flyaway bicycle scene location is just a mile or two away. <br/>I was treated like an honored guest.<br/>Look no further......you will thank me.<br/>",2017,4.0,joy
18442287,189780842,2017-09-02,92206531,Penny,"Janet's casita is such a beautiful, peaceful and serene retreat.  The room is very large and is spotless with beautiful linens and furnishings.  Check-in was easy and Janet was very accommodating.  The t.v. had Netflix and cable, but the cable did not work but we were out most of the time so it didn't really matter to us.  Janet's place is advertised with air conditioning but it is not true central air conditioning. We were in L.A. during one of the hottest heat waves in years, with the temps between 107 - 112 degrees. The small plug in air conditioner could not handle that kind of heat and the room was extremely hot when we arrived.  I feel that under normal weather conditions the air conditioner would be just fine but  wanted to mention that it is not adequate during a heat wave.",2017,4.0,joy
8741669,221795649,2017-12-27,162927424,Zhuoran,Really quiet and comfortable place to live. Dana is helpful and responds quickly.,2017,5.0,joy
17223397,132086509,2017-02-15,3443851,Zachary,"I had a wonderful stay at Jonathan's place. It was exactly how I imagined it would look like from the pictures and very clean ! The light that the apartment gets during the daytime is great and i can see palm trees from my windows :) Was very convenient for me to drive downtown or the west side as its close to the 10-freeway. Jonathan was extremely polite and helpful and was very flexible, making Check-in and check-out easy for me. I would definitely recommend this place for couples or families that want a fresh + clean oasis for a short or long term stay in central Los Angeles.",2017,5.0,joy
21574550,218839998,2017-12-15,160263452,Gökhan,Our trainers accomadated in Simon place. They loved it. Definitely it will be our first option in London for furter trips!,2017,5.0,love
7293369,215803677,2017-12-01,69044,Ronnie,We loved our stay here! It could not have been more perfect!,2017,5.0,joy
16041366,149352875,2017-05-03,34061049,Ken,"David and Penyulak were very gracious hosts and were extremely prompt in replying to all of my inquiries. The one bedroom unit was roomy enough that all four of us were able to stay comfortably, and it's in a really great location in Koreatown close to some incredible eats. When I'm back in LA I'd love to stay here again. ",2017,5.0,joy
17800634,150972096,2017-05-10,21875976,Maciej,"I will reccommend Kati as the host. REALLY kind and positive person, nice stay  at her place!! ",2017,5.0,joy
21537737,222800237,2017-12-30,164497476,Javier,My stay was great. I had an amazing time in Pasadena and can’t thank Tatiana enough for opening up her home to me. The place was amazingly clean and well worth the money spent.,2017,5.0,joy
14218607,154701759,2017-05-25,86598533,Michelle,Great trip as always,2017,5.0,joy
14769283,134892089,2017-03-01,11184350,Belen,Mary is such a lovely Host and her place its a dream one. We spend an amazing and unforgetable couple of days and I really wish to have the oportunity to came back again!!,2017,5.0,joy
14168559,143397844,2017-04-11,67893064,Fernando,"A great experience! We were very welcome. Beautiful place, neithborhood, view. I recomend!",2017,5.0,joy
13280241,218444799,2017-12-12,151317046,Nicholas,"I very much enjoyed my stay here. The unit was cozy and clean, and was close to many shops and restaurants that were within walking distance. I would definitely stay here again!",2017,5.0,joy
12387769,200497267,2017-10-05,43308749,Jason,Great place to overnight for a quick trip to Culver City. Easy check in. Quiet. Clean. Private.,2017,5.0,joy
17367599,202247820,2017-10-10,58303311,AlaniJas,Convenient and great place to be at if you will be working at Excel London (5-10mins walk :)). Great walk along the pier as well. Thanks for having us and look forward to visiting the U.K. again! ;),2017,5.0,joy
19875275,179128738,2017-08-06,126355425,Laura,"My boyfriend and I stayed here while visiting for a festival in Long Beach and it was absolutely perfect. Zero complaints from either of us. There is a 7/11, Trader Joe's, coffee and breakfast spots nearby. The private garage was very convenient, as we had a rental car. We felt welcome and like we had a home away from home. ",2017,5.0,joy
16535785,176781519,2017-07-31,32448307,Jacqueline,"Excellent place to stay! MUCH better than a hotel room for half the price of one. Loved the privacy and gated entrance - I felt very safe and secluded. The room is very spacious with everything you could want: microwave, mini fridge, and fully equipped and HUGE bathroom. Someone wrote they didn't like the bed because it was too soft, but that's really just their preference...I loved the bed and sleep better on softer mattresses. The host was very friendly and even delivered a coffee table to the room for more surface area to place things based off a negative critique he'd received from some other guest. He's very communicative and willing to go the extra mile to make your stay comfortable. 10/10 would stay again!",2017,5.0,joy
13494070,127482466,2017-01-18,46172603,Padma,"Matt and Jonathan have a wonderful place and are very communicative and helpful. I didn't get to meet Matt, but Jonathan was very helpful and communication was excellent.",2017,5.0,joy
17176770,147619508,2017-04-27,5757390,Claire,"Wonderful apartment! Exactly as described and has everything I needed for a week of work in LA. The commute to downtown was pretty easy, as I was going against the flow of traffic. The host was generous to allow me to book last minute and arrange the space to be ready in a few hours for my week. I couldn't have asked for more accommodating hosts. Highly recommend!",2017,5.0,love
14164496,132783060,2017-02-19,12477078,Sarah,"This is a great house with lovely hosts, perfect for family visit to London and / or Richmond, Kingston, Twickenham etc. Free parking, plenty of space, garden - all you'd need for family stay. You can catch bus into Richmond to get train / tube into London but we drove and parked which was also easy and not too expensive. Richmond itself has lots to do, places to eat & drink. All round we had a lovely stay.",2017,5.0,love
10112506,161236612,2017-06-17,14035384,Megan,"Janne's home is just so lovely. The room is exactly as advertised and uses the small space very well with plenty of room to store my suitcase and clothes for two weeks. There is an adorable balcony on the same floor with a view to the lovely garden, a very well-used added bonus as I was fortunate to stay on warm sunny days. Janne or her sons were always available to help in any way and the whole place has a very relaxed homely feel. I am a 30 year old professional traveling for business and I highly recommend. ",2017,5.0,love
2967333,194897537,2017-09-17,129043482,Katie,This was a great place to stay! Chris was a great host. He was always quick to answer any questions I had. The house looks just as it does on the website. He even brought extra seating for the living room. I would love to stay there again in the future.,2017,5.0,joy
19974184,209645982,2017-11-05,1107305,Quoc,Molly's room was the perfect place to explore LA. It's located in the middle of everything and almost feels like a separate apartment. Loved waking up to the view and hanging out in the veranda. Molly was also really nice to communicate with and accommodating. Will definitely be back!,2017,5.0,joy
14821596,198346526,2017-09-29,17565041,Roman,It was a nice stay. The staff was nice and they had everything you would looking for.,2017,4.0,joy
19316079,176826499,2017-07-31,23835743,Sina,"Great location and neat place. Accurately depicted in the pictures, very spacious and in a quiet area (during nighttime - at daytime there is a construction site right next to the house, but we were mostly gone so it didn't matter). The only criticism is that the plumbing was old and there were issues with the toilet not flushing properly, and there was no detergent for the dishwasher so we had to hand-wash our dishes. Ilya who took care of the day-to-day was a great host and super responsive.",2017,4.0,joy
11808991,190053322,2017-09-03,40955017,Stephanie,"If you like to stay in Camden town, Lanas Appartement is definitely a very good Option! She was so friendly and everything was clean!",2017,5.0,joy
14267162,178448738,2017-08-05,41811992,Николай,"Me and my girlfriend were living at Justin's apartment for 5 days in August 2017. I want to say thank you for a cozy and comfortable stay!
The room was nice. Showers and toilets are in good and fair condition. For Breakfast you will find a large variety of food and snacks and it's all included in the price.
Justine cares about the guests and always ready to help.
The flat is located in a very convenient and beautiful neighborhood and it's  pretty close to the centre.
Thank you!",2017,5.0,joy
3896814,138891965,2017-03-22,80505894,Lorraine,"Highly recommended,great location.",2017,5.0,joy
5754633,217323744,2017-12-08,18836757,Arjuna,good,2017,4.0,joy
12456191,135015765,2017-03-02,43320340,Suru,"Great place to crash if you're trying to break-into the El Segundo life. Close to the beach, great location overall. ",2017,4.0,joy
18109776,208422601,2017-11-01,15366146,Geoff,"Great place.  Nice sized place    Convenient to soho, king’s (Website hidden by Airbnb) a great location.  Peter was great host. Place was very clean and arrangements to get into the flat were simple.",2017,5.0,joy
1815430,181983441,2017-08-13,115805564,Harukaze,"It was great staying at Liz's beach retreat! Liz was so kind and gave us a great recommendation on what to do and eat :) all the amenities were good quality , and room was pretty and clean ! Oh, doggies were the cutest too！！",2017,5.0,joy
3485758,165079045,2017-06-30,76808567,Mark,"The place is a great location for Venice Beach!!  However, cleanliness is mediocre.  The layout of the place is great for a big family.  The street noise is extremely loud and exhausting.  It was very hot while we were there, no A/C. Parking there is only good for a small car.  It is difficult to park a mid-size SUV. Guests that don't park correctly will affect how and if you can park in the designated parking slip. They tried to pass a parking ticket on to me from another tenant because someone parked blocking my parking slip, completely ridiculous.  I didn't make someone break the law, they chose to park illegally and tried to get me to pay for it.  That's not legal within itself.",2017,3.0,love
19928099,179788167,2017-08-08,3862771,Austin,"This is a lovely place with a fantastic host. He and his partner actually came and met me off the tube and walked me home (I can't guarantee they can do it for everyone). The flat is nice and quiet, close to the overground and underground trains and within easy walking of Camden town.
Lovely hosts  who couldn't have been more helpful and welcoming. Looking forward to being able to stay with them again on my next trip to London.",2017,5.0,love
1128785,137430558,2017-03-15,93071482,Rachna,"It was a fantastic to stay with Patricia as my first experience ever with airbnb. She's an extremely warm and affectionate lady and so vibrant and full of energy. Anytime I am visiting London in future, I would love to stay with her",2017,5.0,love
8263147,181216732,2017-08-12,106941377,Emdad,"Axenia was an exceptional host who provided us with everything we needed to have a perfect and relaxing stay.

All was explained clearly, communication was prompt and friendly.

Was an absolutely wonderful experience and would definitely recommend to anyone who is thinking of booking with Axenia.

Thank you for having us.",2017,5.0,joy
11663294,146945813,2017-04-24,99343368,Faridah,"Right next to the station, very convenient. Lovely clean flat.",2017,5.0,love
4573491,145804032,2017-04-20,72444223,Teresa,"I stayed at Antonellas place for 3 months and the small place really felt like home because it was so comfy and well maintained. The place was spotless. Been there alone for two months and shared the place for the last month with her. Communication was always easy and Antonella is a nice Person I enjoyed talking to. The flat is really central and very close to public transport. 
",2017,5.0,joy
7735030,154949104,2017-05-26,69290838,Desirée,David was an awesome and wonderful host. We became fast friends and enjoyed each others company immensely.  I would absolutely recommend this bnb to anyone looking for a restful comfortable stay with the best host ever! Love you David!  Xo,2017,5.0,joy
2207521,193485726,2017-09-13,40509579,Joey,"This is an absolutely beautiful home. If you want to experience the Los Angeles area and all the excitement and tourist activities the area offers but still manage to escape to a place that feels like home, this is the place for you! Quick and easy access to the beach, downtown LA, Hollywood, and an easy drive to everywhere else in the city. This is simply put a calm oasis in the midst of the buzzing city! <br/>Not only is the location great and the room comfortable, but the hosts are truly incredible people. Their knowledge of the area is a treasure trove. They can point you easily to great activities whether you're looking for something outdoors and athletic, an artistic or musical experience, or looking for tips for the most popular destinations. And if you're a Dodgers fan, you're definitely in good hands. <br/>Chip and Nina's place is at the top of our list for any future trips to the area.",2017,5.0,joy
1262262,138954967,2017-03-22,15906017,Daniel,This is a great place.,2017,5.0,joy
3041621,129117611,2017-01-29,112208016,Rabea,"Without doubt, Rosie was such a lovely host and we were warmly welcomed into her flat! Very hospitable :)

This is not a 4 or 5 star hotel but I can guarantee there is a lovely homely feel if you stay at Rosie's place. 

The view from the balcony at night is exceptional!

I only stayed one night, but the room was very comfortable and also overlooking a great view of London.

Rosie made herself contactable via mobile so if there were any questions or concerns I was able to text her and received a really timely response!",2017,4.0,love
17025795,180588449,2017-08-10,515770,David,"Great location, lovely indoor and outdoor spaces.  The host was friendly and helpful.  We recommend staying here.",2017,5.0,joy
644009,151608202,2017-05-13,49485020,Pitu,"Todo perfecto! Muy limpio, ordenado y en buen estado! Baño perfecto ducha excelente. Deja cafe y galletitas para el que quiera y golosinas! Una genia! Volvere!",2017,5.0,joy
15695816,211403478,2017-11-12,10441581,Anthony,Great location for anything you want to do in Chinatown. Some really good restaurants nearby and easy trip to downtown. Definitely would stay again!,2017,5.0,joy
741021,220010026,2017-12-20,3396932,Sarah,"This is a gorgeous apartment in a nice area of North London; I stayed for 3 days to visit friends in London. The house is very close to a bus stop with excellent routes into central London, and the shopping/going out area around Upper Street in Islington is an easy 20 minute walk. Newington Green itself has great cafes, restaurants and pubs. The apartment itself is very spacious, quiet, nicely decorated and comfortable. All communication was very smooth and prompt. I'm a regular visitor to London and compared with hotels and other Airbnb's I've stayed at, this apartment is really great.",2017,5.0,joy
19808441,185530300,2017-08-21,10639522,Maria Antonia,"Serene Cottage is a rustic, cozy unit tucked in the heart of Woodland Hills that really makes you feel far away from the hustle and bustle of LA.   Sunday and Lars are very friendly and accommodating hosts and Sunday was always very prompt and clear in her communications.  We had to make some special arrangements as we were traveling from overseas and Sunday saw to it that the move in was super easy for us.  The hot tub was a great thing to have available to us after a long trip to LA from Asia...ahhh...nothing like a warm soak under the trees after a long plane ride!  <br/>The cottage is equipped with a very comfy bed and nice sheets. The kitchen essentials were complete and it was great to have a bottle of chilled white wine waiting for us in the fridge and coffee in the cupboard, making our first night and morning an easy transition. The neighbors were also very friendly as they took their morning & evening walks past the outdoor patio located in front of the cottage.<br/>A couple of unique items to note is that it's very woodsy on this street and the off street parking is a little dusty.  The unit is on the small side and the kitchen sink is also pretty low and a bit awkward to use. Other than that the Serene Cottage is a sweet place to rest your head and it's just minutes away from shops, restaurants and cinemas.",2017,4.0,joy
18487593,192992689,2017-09-11,28771294,Gina,"Cute little apartment in highland park! I love the neighborhood. The apartment was clean and spacious. Just what I needed, thanks 😊",2017,5.0,joy
15471576,209184589,2017-11-04,117052767,Maura,"This is an exceptional find! My husband and I stayed in this beautiful place for over a month during a transition - moving/buying a home in Long Beach. This is PERFECT for a one night stay, long weekend getaway, or an extended stay such as mine. Walking distance from plenty of restaurants, grocery, etc. I can’t skip the fact that the water front is ONE BLOCK AWAY! <br/>Located in a gorgeous part of Long Beach, this is a safe area to enjoy nightly strolls, and walking your pup. Friendly neighbors were happy to guide me around the local highlights, and I slept like a baby with the windows open getting fresh air daily.<br/>LOTS of storage for all of your travel necessities, laundry on site, garage for rent, and a bike was available for my use.<br/>All appliances were well kept and up to date, ROKU TV, AC, and tea kettle were a nice plus.<br/>I can’t say enough about this awesome place. Hilary was so kind and quick to respond to any questions I had during my stay.<br/>Thanks again, Hilary!",2017,5.0,joy
4391488,149909110,2017-05-06,48642503,Альфия,Хорошая комната. Удобное расположение.,2017,5.0,joy
16829851,175384714,2017-07-28,53894685,Jose Carlos,"The neighborhood is so quiet and friendly and the apartment it fits very well for 3 people, cause have a master bedroom and bed sofa.<br/>Close to the house is downtown of Torrance, a nice place to walk.<br/>Also in 1-2 miles you can find supermarkets, a great mall and a little far away the beach.<br/>John and his son are gently persons, and they stay in touch to help with anything during my kids vacations in Torrance.",2017,4.0,joy
17373942,197876682,2017-09-27,112211525,Eoin,"High quality, great value as usual",2017,5.0,joy
13300660,139498867,2017-03-25,115564183,Kristi,"Great location- close to the beach and great restaurants. We travelled with our two children and felt very comfortable and safe. Amy and Sam were great hosts, and quick to respond to any questions we had.  Highly recommend.<br/>",2017,5.0,joy
3738138,130833486,2017-02-08,44202816,Fish,"This is a great place to be! Rooms are neat and clean, kitchen is fully equipped (one day we even made some good Chinese dishes), almost everything is provided, and much to our surprise, it looks much nicer than the photos posted on airbnb! My friends and I had a great time there.",2017,5.0,joy
13308536,158219805,2017-06-05,9154249,Mary,"The room is exactly as it appears in the photo. The bathroom is yours and Kuma the dog is very friendly. Parking is tight, but you can always find a spot. Bed is very comfy but is a double. Your host are very interesting and very fruendly. Couldn't recommend any better!",2017,2.0,joy
797694,136122670,2017-03-08,19297615,Andre,Great place to stay in Little Tokyo. Proximity to public transportation and food options were exceptional for LA,2017,5.0,joy
16233624,200444626,2017-10-05,15876327,Chinsung,"100% Highly Recommend!!!!!!
Christina's house is really perfect, especially for the family. 
Perfect location､Nice decoration and a Wonderful view from the balcony of the house.
You can find everything you need in Christina's house and the supermarket just less than 3 minutes walk. The best one is, This flat is pretty close to underground(tube at zone 1) station and a national rail station. It is very convenient for visitors to connect to Cambridge, Oxford, Bicester, etc.
If you want to visit London, no hesitation, choose Christina's house.",2017,5.0,joy
439627,148208292,2017-04-30,25721144,Michael,Susy was a great host. She made everything easy and was very accommodating. The room was large and had plenty of space for clothes. There was plenty of natural light and it was a lovely stay.,2017,5.0,love
17029094,138676069,2017-03-20,44012489,Gloria Caniece,"This place was really quaint, clean and an amazing value for the price. Everything was brand new and very modern. It was in close proximity to all major venues, restaurants and attractions. This place was really quaint, clean and an amazing value for the price. Everything was brand new and very modern. It was in close proximity to all major venues, restaurants and attractions. Alejandro was a great host; I even had the pleasure of meeting his Dad! The overall stay was very, very pleasant. I would definitely recommend!",2017,5.0,joy
14818442,180108011,2017-08-09,140631006,Chantal,"Very warm welcome, Nina is very helpful and it is very easy to have great and funny discussion. The flat is very clean with all amenities, everything is perfect. The localization is also great, bus stop very closed so it is easy and not so long to reach center of London.
Only positive things, do not hesitate if you search a warm place !!",2017,4.0,joy
1128785,172560254,2017-07-21,13028215,Rachele,"La disponibilità e gli ottimi consigli di Patrizia sono davvero impagabili. Thank you very much. Yours sincerely
Rachele e Claudio ",2017,5.0,joy
14824119,156710855,2017-05-31,25362830,Erick,Great stay for the value. It's charming and convenient. My only recommend is to bring your own pair of shower sandals. I would stay again.,2017,4.0,joy
739143,152315003,2017-05-15,15290346,Dustin,"Had a great stay at Michelle's guest house. It was super central and a block off of a main street with tons of great food and shopping. Although I only met Michelle for a second, she was lovely and very quick to respond to messages. I would definitely recommend staying at this Airbnb! ",2017,5.0,love
13642886,203260710,2017-10-14,143068137,Todd,Very fast response on my late request for same night accommodations. I was met by a very warm and inviting guy who showed me around the place and my room which has a lock. It was very quiet and peaceful place to sleep with a comfy bed.,2017,4.0,joy
5223640,186760952,2017-08-25,132756788,Stéphanie,"Ivy est une hôte charmante, disponible et discrète. L'appartement est très agréable et la chambre est parfaitement conforme à la description : spacieuse et lumineuse.
J'ai passé un excellent séjour à Londres, dans ce quartier très agréable et très vivant de Brixton.",2017,5.0,joy
15579960,165328777,2017-06-30,60929138,Greta,"Sandra's place was described very accurately.  It's in a lively central location right off the Hermosa Pier.  You can easily walk or ride your bike to everything.  The convenience of staying so close to the beach worked out great for us.  Check-In was very clear and easy.  You definitely get your privacy but Sandra is easily reached by text/phone and responds promptly.  The studio is spacious enough and the kitchen and bathroom are very nice size for a studio.  Kitchen is equipped with the basic necessities.  There is a coin operated laundry facility at the apartment and also a bike rack that is in a secure location that you don't have to worry about the public having access to.  As she states, it can be loud since it's right off the pier on the backside of many restaurants but we were there a month and the noise only woke us up a couple of times.  Sandra's place was perfect for us and we are planning on booking in the future with her!  I would definitely recommend her place. ",2017,4.0,joy
17961573,196609246,2017-09-23,117778979,Chan,"We stayed in Pat's house for amazing 3 nights! I like the beddings which make me feel like home. So did my kids-- they slept very well even in the first night-- no jet lag at all!<br/>Pat is warm, friendly and helpful!<br/>Will definitely recommend to my friends who will travel to LA and will come back again!",2017,5.0,joy
14672927,140237801,2017-03-28,112346658,Ceshia,Great little place to stay. Very cute and comfortable and Mieko is a wonderful host! ,2017,5.0,joy
9824566,213670143,2017-11-22,130063882,Scot,Great location. Close to a couple pubs and shops but still on a quiet safe street. Easy coming and going and nice to have a place to store bags before/after check-in. Very clean and cozy,2017,5.0,joy
12323805,218679251,2017-12-14,72230811,Sašo,"Terry was a great host. Again. I really enjoyed. We had a lot of interesting conversations over dinner. His cooking is delicious. And he knows almost everything about London.
Highly recommended.",2017,5.0,joy
959041,131073825,2017-02-10,25436663,Sheila,This is a beautiful flat. It is close to everything you need and with a number of tube stops within walking distance you can get anywhere in no time. It is a little loud in the morning but Simon and Sheba leave all quests with earplugs that do the trick. We have stayed there twice and plan on coming back again next year. ,2017,5.0,joy
400940,177104635,2017-08-01,110701353,Marla,"Rose Ann was awesome about communicating with me, both in advance and while we were there and had questions. The studio was the perfect size! Loved the pool even though we only used it once.",2017,5.0,joy
5827057,222684795,2017-12-30,11871091,Geraldine,"A perfect place to stay in London: a very comfortable bed in an apartment clean, quiet and really well located (only 5 min walk to the Northern line). Deborah is a very discreet and welcoming person, I definitely recommend her home!",2017,5.0,joy
4765675,147818093,2017-04-28,12748717,Grace,"The place is clean and comfortable, the location is close to the public transit, the landlady is easy to communicate and ready to share information about the city's attractions and bus routes. We especially appreciate the landlady's offer of picking us up from the Union Station, that made our visit to the city a carefree start. ",2017,4.0,joy
13536818,179814896,2017-08-08,132762710,Irina,"Квартира двухкомнатная, с кухней, выходящей во внутренний садик, что приятно. Она  вполне отвечает  вкусам тех, кто не любит безликие отели.  Расположена в 7 минутах ходьбы от overground. До центра можно добраться за 15  минут. Или воспользоваться автобусами, остановка - прямо возле дома. Правда, автобусом ехать минут 40.  Зато видишь, как живут люди. 
В квартире тихо, уютно, есть все необходимое.  Даже огромный телевизор с фильмами на выбор. 
Думаю, если приедем еще раз, остановимся  там же.",2017,4.0,joy
14379503,196962863,2017-09-24,30818063,Henry,"Good location, but very small place. If you're willing to make a few sacrifices this place will work well. I only had an issue with paint odors in the room along with towels that didn't smell clean. Other than that, it's a fine location. ",2017,3.0,joy
15249390,140007856,2017-03-27,107739060,Annika,"David has a lovely flat. It was easy to find (only 4 minutes away from the london bridge station), very clean and comfortable. It was absolutely all as described.
David is the perfect host! He is very friendly, helpful and he gave us all the information we needed for our short stay. There is nothing we can complain about.
Thanks for everything, David! :)",2017,5.0,joy
13917754,214257401,2017-11-25,6638703,Martina,I reserved the room for my cousins. They were happy with the hosts and the location.the only downside was the cats hair in the room and the noise coming through the windows.,2017,4.0,joy
9824768,126796101,2017-01-14,99003293,Jennifer,Queenie's place was very clean and spacious for a private bedroom. It was very easy to find and close to several good places to eat !,2017,5.0,joy
7047481,126325694,2017-01-10,75336237,Joel,Danny and Jessica are great hosts. They are extremely kind and helpful. The house is a bit small but it is comfortable. I highly recommend this stay if are in London. ,2017,5.0,joy
18773472,217743541,2017-12-10,91867810,Katy,"A beautiful home, perfect for a weekend away with friends. Excellent communication with Sofia. Highly recommend!",2017,5.0,joy
8436545,141481577,2017-04-03,101394025,Guido,"Perfect communication, quit and safe location, apartment comfortable",2017,5.0,joy
67089,167747076,2017-07-07,102830451,Harold,Brenna's place was great; didn't want to leave.,2017,4.0,joy
17825673,169706805,2017-07-13,11870011,Omari,"Beautiful place, easy 15 minute walk to Wimbledon.  Multiple public transportation options nearby and shops and grocery. Quick commute to London daily.  Great outdoor parks and gyms.    Would definitely stay again! Andy was very conscientious and engaging throughout our trip.   ",2017,5.0,joy
11570849,184018397,2017-08-18,49463189,Joseph,"We had a fair stay here and it is definitely a good value for the location. Yani was very accessible and communicative. Our main concerns were with the water: the shower head has very low water pressure, the water temperature and pressure fluctuates rapidly, and often both sinks had their pressure suddenly greatly reduced. Also - We found our dishes still wet upon arrival and not very clean.  Also, if street parking fills up, some guests may find the back alley parking lacking a sense of safety. We did not experience issues but did have a few concerns seeing vagrants opening the gate and coming into the property to  search through garbage where our vehicle was parked.  The stay was manageable and we did appreciate the hosts but there are some issues that need attention.",2017,3.0,sadness
12183565,149035688,2017-05-02,28259225,Katie,"Aladin was a great host! Beautiful apartment with amazing views, close to the main center, and very clean. Would definitely stay again! ",2017,5.0,joy
13011980,199982128,2017-10-03,59625550,Kahli,Del was great. Very respectful as well as had good local tips. He was there when you needed him but also understood space.,2017,5.0,joy
17209787,220747168,2017-12-23,36635019,Molly,Wonderful homey place. Home away from home. Private entrance is super cool.  We enjoyed it more than I expected. Clean and comfy!  Thanks Loren,2017,5.0,joy
17216211,193659835,2017-09-14,134614399,Takahisa,"住宅街にあり､治安も良い方だと思います｡
朝食を作ることができたので､とても助かりました｡",2017,4.0,joy
20582559,215511590,2017-11-30,25347027,Amy,"Had a great stay at Robin’s. Tube around the corner so very easy to get to Central London and we really enjoyed exploring the neighborhood. Communication was great the whole time and while it’s on busy street, I found it to be pretty quiet. Would stay again!",2017,4.0,joy
13114480,141513764,2017-04-03,43432458,Anse,"This room is a 5 minute walk from Caledonian Road Underground Station, which is only one stop away from King's Cross - St. Pancras (very handy if you come by train!).
It's a quiet neighborhood, not too crowded or too much noise, so perfect if you want to escape the London rush for some time but still want to be close to the center.

The room, bathroom, kitchen, toilet are all very clean. You don't have the feeling you are sharing the bathroom with other guests.

I'd definitely recommend this Airbnb, even if it was for the hostess' kindness alone!",2017,5.0,joy
20374010,199560909,2017-10-02,60651004,Erin,"Lovely, basic room if you're just looking for a place to sleep and leave your things. Plenty of room for two people. Very close to south London but a bit of a trek to get to the NE",2017,4.0,love
